"GEO_ID","NAME","GEO_ID_F","NAICS2012","INDLEVEL","NAICS2012_LABEL","NAICS2012_F","SUBSECTOR","INDGROUP","SECTOR","COMM","COMM_LABEL","YEAR","VAL","TON","TMILE","AVGMILE","VAL_S","TON_S","TMILE_S","AVGMILE_S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","48","32","24","530","26.8","25.6","32.1","20.5"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","07","Other prepared foodstuffs and fats and oils","2017","Z","Z","Z","S","10.8","48.8","30.7","S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","20","Basic chemicals","2017","Z","Z","Z","693","31.1","36.2","45.9","6.9"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","21","Pharmaceutical products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","22","Fertilizers","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","23","Other chemical products and preparations, not elsewhere classified","2017","41","S","S","669","48.8","S","S","21.4"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","24","Plastics and rubber","2017","1876","487","406","950","23.6","36.8","47.3","5.0"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","25","Logs and other wood in the rough","2017","S","S","S","2247","S","S","S","50.0"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","26","Wood products","2017","S","S","S","1405","S","S","S","28.1"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","27","Pulp, newsprint, paper, and paperboard","2017","253","191","72","567","17.4","20.4","16.9","17.3"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","28","Paper or paperboard articles","2017","29","6","4","1073","38.8","45.9","40.2","22.1"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","29","Printed products","2017","S","8","S","370","S","38.2","S","37.8"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","30","Textiles, leather, and articles of textiles or leather","2017","24952","5221","3051","737","4.6","6.6","7.7","8.2"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","31","Non-metallic mineral products","2017","779","84","62","589","35.4","32.0","31.5","27.8"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","S","S","S","740","S","S","S","17.6"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","33","Articles of base metal","2017","50","8","4","844","34.1","33.1","43.2","21.7"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","34","Machinery","2017","39","1","Z","587","42.6","44.4","32.9","23.1"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","35","Electronic and other electrical equipment and components, and office equipment","2017","S","S","Z","1148","S","S","33.6","11.7"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","36","Motorized and other vehicles (includes parts)","2017","1","Z","Z","135","42.4","43.3","48.7","21.0"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","37","Transportation equipment, not elsewhere classified","2017","4","Z","Z","S","39.1","43.3","44.2","S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","38","Precision instruments and apparatus","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","40","Miscellaneous manufactured products","2017","755","144","94","734","21.5","23.6","22.7","10.8"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","41","Waste and scrap","2017","S","S","S","189","S","S","S","25.4"
"0100000US","United States","null","313","3","Textile mills","null","313","null","31","43","Mixed freight","2017","S","43","S","519","S","32.9","S","43.8"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","0000","All Commodities","2017","25695","5251","2540","922","2.9","6.0","8.5","3.3"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","25","11","7","S","35.7","34.4","44.2","S"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","04","Animal feed, eggs, honey, and other products of animal origin","2017","S","5","S","460","S","47.9","S","18.7"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","06","Milled grain products and preparations, and bakery products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","07","Other prepared foodstuffs and fats and oils","2017","S","S","S","57","S","S","S","8.7"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","10","Monumental or building stone","2017","1","Z","Z","17","39.4","28.7","45.7","5.6"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","11","Natural sands","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","13","Other non-metallic minerals, not elsewhere classified ","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","14","Metallic ores and concentrates","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","19","Other coal and petroleum products, not elsewhere classified","2017","20","81","12","289","30.8","26.3","48.0","44.5"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","20","Basic chemicals","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","21","Pharmaceutical products","2017","S","S","S","627","S","S","S","21.9"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","23","Other chemical products and preparations, not elsewhere classified","2017","10","S","S","818","46.6","S","S","14.6"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","24","Plastics and rubber","2017","2085","761","327","774","20.8","26.6","30.9","11.4"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","26","Wood products","2017","9","S","S","432","43.0","S","S","21.8"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","27","Pulp, newsprint, paper, and paperboard","2017","273","131","98","801","17.4","22.7","17.6","13.3"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","28","Paper or paperboard articles","2017","165","68","27","478","30.8","44.7","25.4","19.7"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","29","Printed products","2017","35","1","Z","525","35.7","48.4","50.0","16.0"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","30","Textiles, leather, and articles of textiles or leather","2017","18285","3233","1500","922","4.2","6.1","7.7","3.8"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","31","Non-metallic mineral products","2017","77","S","S","953","39.5","S","S","17.0"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","296","102","40","662","25.4","30.4","32.2","5.7"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","33","Articles of base metal","2017","290","104","39","1393","33.8","37.3","37.6","16.5"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","34","Machinery","2017","48","3","2","938","20.7","16.9","30.1","10.4"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","35","Electronic and other electrical equipment and components, and office equipment","2017","87","3","2","976","31.8","38.4","37.2","11.0"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","36","Motorized and other vehicles (includes parts)","2017","548","S","S","873","33.2","S","S","16.1"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","37","Transportation equipment, not elsewhere classified","2017","202","S","S","1084","27.7","S","S","13.9"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","38","Precision instruments and apparatus","2017","100","1","1","840","38.4","37.6","37.8","33.6"
"0100000US","United States","null","314","3","Textile product mills","null","314","null","31","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","538","84","66","1020","25.6","43.2","46.8","10.1"
