GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019,2020
46000,South Dakota,2,  Goods,9431.5,9570.5,9707.6,9935.9,10321.7,10475.6,11152.1
46000,South Dakota,3,    Durable goods,3086.6,3277.2,3350,3411.3,3574.2,3605.4,3980.8
46000,South Dakota,4,      Motor vehicles and parts,1166.9,1250.4,1287.8,1347.5,1395.3,1400.4,1554.1
46000,South Dakota,5,      Furnishings and durable household equipment,790.6,829.6,846.5,867,927.6,959.2,1052.4
46000,South Dakota,6,      Recreational goods and vehicles,728.2,781.1,801.6,790.8,831.7,822.3,961.6
46000,South Dakota,7,      Other durable goods,400.9,416,414,406,419.5,423.5,412.7
46000,South Dakota,8,    Nondurable goods,6344.9,6293.3,6357.7,6524.5,6747.5,6870.2,7171.3
46000,South Dakota,9,      Food and beverages purchased for off-premises consumption,2292.9,2346.6,2394.6,2406.4,2465.6,2528.4,2801
46000,South Dakota,10,      Clothing and footwear,826.3,849.1,873.1,889.7,918.3,921.5,911
46000,South Dakota,11,      Gasoline and other energy goods,1006.1,778.9,690.5,768.7,837.2,793.3,601.4
46000,South Dakota,12,      Other nondurable goods,2219.7,2318.7,2399.4,2459.6,2526.4,2627,2857.9
46000,South Dakota,13,  Services,20794,22050.9,23098.4,24539.1,25897.6,27123.7,26185.7
46000,South Dakota,14,    Household consumption expenditures (for services),19657.5,20798.1,21728.3,23043.3,24313.5,25482.3,24220.8
46000,South Dakota,15,      Housing and utilities,4883.3,5029.4,5057.9,5247.3,5484.4,5678.3,5800.6
46000,South Dakota,16,      Health care,6304.3,6963.5,7506.7,8130.5,8568.4,9168.2,8629.3
46000,South Dakota,17,      Transportation services,815.2,848.3,916.9,967.8,997,1056.8,970
46000,South Dakota,18,      Recreation services,1165.7,1218.6,1255.4,1289.7,1354.5,1405.6,1123.6
46000,South Dakota,19,      Food services and accommodations,2008.7,2120.7,2192.4,2256.2,2332.2,2395.7,2095.4
46000,South Dakota,20,      Financial services and insurance,2149.1,2240.9,2351.7,2649.9,2938.8,2977.2,3025.5
46000,South Dakota,21,      Other services,2331.2,2376.8,2447.2,2501.8,2638.2,2800.6,2576.5
46000,South Dakota,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1136.4,1252.8,1370.1,1495.8,1584.1,1641.3,1964.8
46000,South Dakota,23,      Gross output of nonprofit institutions,3345.8,3688.9,4036.3,4458.6,4715.3,5040.4,5443.4
46000,South Dakota,24,      Less: Receipts from sales of goods and services by nonprofit institutions,2209.4,2436.1,2666.2,2962.8,3131.2,3399,3478.6
47000,Tennessee,1,Personal consumption expenditures,213215.6,219893.4,228519,238780.2,250646.4,260813.9,258252.3
47000,Tennessee,2,  Goods,75642.4,75562.6,77049.2,79852.4,83668.2,86275.6,90465.3
47000,Tennessee,3,    Durable goods,22729.1,23998.5,25024.2,25912.8,27067,28036.1,30121.1
47000,Tennessee,4,      Motor vehicles and parts,9381,10146.3,10503.3,10760,11023.9,10844.4,11761.8
47000,Tennessee,5,      Furnishings and durable household equipment,5242.9,5552.7,5921.5,6259.1,6713,7117.7,7792.1
47000,Tennessee,6,      Recreational goods and vehicles,4904.3,4981.3,5211.1,5415.4,5727.7,6363.3,7081.5
47000,Tennessee,7,      Other durable goods,3200.9,3318.2,3388.3,3478.2,3602.4,3710.7,3485.7
47000,Tennessee,8,    Nondurable goods,52913.3,51564.1,52025,53939.6,56601.2,58239.5,60344.1
47000,Tennessee,9,      Food and beverages purchased for off-premises consumption,17038.7,16695.3,16636.9,16713.5,17196.3,17714.4,20013.8
47000,Tennessee,10,      Clothing and footwear,6640.9,6768.8,6973.5,7149.2,7349.2,7409.8,7223.1
47000,Tennessee,11,      Gasoline and other energy goods,8281.9,6280.8,5678.6,6516.4,7542.1,7484.6,5326.8
47000,Tennessee,12,      Other nondurable goods,20951.8,21819.2,22736,23560.5,24513.7,25630.6,27780.5
47000,Tennessee,13,  Services,137573.2,144330.7,151469.9,158927.8,166978.2,174538.3,167787
47000,Tennessee,14,    Household consumption expenditures (for services),133892.4,140746,147630.2,154917.1,162741.6,170430.6,162287.2
47000,Tennessee,15,      Housing and utilities,38059.5,39198.4,40576.3,41933.9,43473.6,46533.5,48592.2
47000,Tennessee,16,      Health care,36991.7,39167.8,41042.5,42217.9,43680.4,45110.9,43351
47000,Tennessee,17,      Transportation services,5283.6,5688.6,6268.6,6738,7088.3,7829.2,6380
47000,Tennessee,18,      Recreation services,7188.7,7660.6,8072.8,8534.5,9031.5,9314,6963.1
47000,Tennessee,19,      Food services and accommodations,14390.7,15475.7,16534.1,17485.1,18730.1,19619.5,16604.7
47000,Tennessee,20,      Financial services and insurance,15119,15826.5,16508.7,18280.8,20076.5,20342.4,20305.7
47000,Tennessee,21,      Other services,16859.3,17728.4,18627.1,19727,20661.1,21681.1,20090.4
47000,Tennessee,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),3680.8,3584.8,3839.7,4010.7,4236.6,4107.7,5499.8
47000,Tennessee,23,      Gross output of nonprofit institutions,19705.7,21246.5,21924.4,22944.8,23762.2,24221.1,24622.2
47000,Tennessee,24,      Less: Receipts from sales of goods and services by nonprofit institutions,16024.9,17661.7,18084.7,18934.1,19525.6,20113.4,19122.4
48000,Texas,1,Personal consumption expenditures,945832.8,985928.1,1024102.9,1070581.3,1128352.2,1173808.6,1164466.4
48000,Texas,2,  Goods,335511.6,342165.4,348770.2,364573.7,383937,394024.5,415129.3
48000,Texas,3,    Durable goods,110566.2,118805.2,122398.2,127704.8,135668,139121.2,150112.7
48000,Texas,4,      Motor vehicles and parts,45974.6,49482.9,50034.1,51993.9,54495.4,54176.3,57737.3
48000,Texas,5,      Furnishings and durable household equipment,23594.3,25840.8,27241.3,28098.8,30424.5,31402.8,34434.5
48000,Texas,6,      Recreational goods and vehicles,24941.1,26511.9,27871.1,29875.3,32268.3,34686.9,39579
48000,Texas,7,      Other durable goods,16056.2,16969.5,17251.6,17736.7,18479.8,18855.2,18361.9
48000,Texas,8,    Nondurable goods,224945.4,223360.2,226372.1,236868.9,248269,254903.3,265016.6
48000,Texas,9,      Food and beverages purchased for off-premises consumption,73587.5,75734.9,77414.6,80195.7,82832.6,85061.7,97166.4
48000,Texas,10,      Clothing and footwear,32216.5,33026.6,33907.9,34589.3,35754.9,35880.7,33643.4
48000,Texas,11,      Gasoline and other energy goods,39405.6,29392.9,25908.8,28814.4,32871.5,32186.9,23821.1
48000,Texas,12,      Other nondurable goods,79735.8,85205.9,89140.7,93269.5,96809.9,101774,110385.7
48000,Texas,13,  Services,610321.1,643762.7,675332.7,706007.6,744415.2,779784.2,749337.1
48000,Texas,14,    Household consumption expenditures (for services),589185.4,622714.5,652568.2,682456.3,719372.5,755008,719088.2
48000,Texas,15,      Housing and utilities,165020.5,172919.1,179912,185193.3,194621.4,204730.6,213082.5
48000,Texas,16,      Health care,142430.2,152665.8,160975.8,166998.9,173246.3,182449.5,170099
48000,Texas,17,      Transportation services,29183.1,30274.5,31630.6,33632.8,36244.1,38127.8,30463.2
48000,Texas,18,      Recreation services,39993.8,42314.2,45116.5,47856.6,50284.9,51765.8,40236.8
48000,Texas,19,      Food services and accommodations,65979.4,71097,74288.4,77496.7,81943.9,86603.4,73831
48000,Texas,20,      Financial services and insurance,74082.6,79365.9,81877.6,88177.4,95539.3,98062.5,99513.7
48000,Texas,21,      Other services,72495.8,74078,78767.3,83100.6,87492.5,93268.5,91862
48000,Texas,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),21135.7,21048.2,22764.5,23551.3,25042.7,24776.1,30248.9
48000,Texas,23,      Gross output of nonprofit institutions,86096.6,90777.2,96092.1,98894.5,103204.6,107440,106272.2
48000,Texas,24,      Less: Receipts from sales of goods and services by nonprofit institutions,64960.9,69728.9,73327.6,75343.3,78161.8,82663.9,76023.3
49000,Utah,1,Personal consumption expenditures,90175.4,94726.6,100033.9,106375.8,113863.9,119970.1,121445.4
49000,Utah,2,  Goods,33154.3,34590.8,36447.6,38932,41836.7,43693.7,46688.9
49000,Utah,3,    Durable goods,12488.7,13877.2,15108.7,16491.7,18017.3,19070.5,21416
49000,Utah,4,      Motor vehicles and parts,4158.3,4584.2,4826.9,5242.5,5651.4,5749.7,6562.6
49000,Utah,5,      Furnishings and durable household equipment,2471.8,2807.1,3042.5,3244.5,3649.1,3876.5,4304
49000,Utah,6,      Recreational goods and vehicles,4161.6,4639.1,5338.3,6042.3,6624.4,7275.9,8498.3
49000,Utah,7,      Other durable goods,1696.9,1846.7,1901,1962.4,2092.4,2168.5,2051.2
49000,Utah,8,    Nondurable goods,20665.6,20713.6,21338.9,22440.3,23819.4,24623.2,25272.9
49000,Utah,9,      Food and beverages purchased for off-premises consumption,7358.4,7575.2,7893.8,8194.1,8558.6,8885.4,9881.1
49000,Utah,10,      Clothing and footwear,2809.5,2893.9,2989.3,3091.5,3263,3337.7,3207.7
49000,Utah,11,      Gasoline and other energy goods,3772.6,2953,2684.4,3075.4,3542.6,3523.9,2601.6
49000,Utah,12,      Other nondurable goods,6725.1,7291.5,7771.4,8079.2,8455.3,8876.1,9582.5
49000,Utah,13,  Services,57021.1,60135.8,63586.2,67443.9,72027.1,76276.4,74756.5
49000,Utah,14,    Household consumption expenditures (for services),54863.1,58034.6,61408.7,65154.3,69614.9,73948.5,71806.1
49000,Utah,15,      Housing and utilities,16565.8,17189.6,17989.7,18992,20214.1,21438.2,22707.7
49000,Utah,16,      Health care,13432.2,14280,15155.9,15787.7,16461.3,17353.9,16426.8
49000,Utah,17,      Transportation services,3045.7,3182.3,3435.5,3682.4,3923.1,4215.2,3434.1
49000,Utah,18,      Recreation services,3711.8,3986.9,4310.7,4609.8,4823.3,5027.1,3797.5
49000,Utah,19,      Food services and accommodations,5855.7,6467.2,6829.2,7271.3,7769.4,8271.6,7264.7
49000,Utah,20,      Financial services and insurance,6531.6,6954.2,7313.9,8017.4,8887.4,9324.5,9897.5
49000,Utah,21,      Other services,5720.2,5974.5,6373.8,6793.7,7536.4,8318,8277.9
49000,Utah,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2158,2101.2,2177.5,2289.5,2412.2,2328,2950.4
49000,Utah,23,      Gross output of nonprofit institutions,9449.5,9689.2,10519.8,10759.9,11240.5,12080.2,12147.2
49000,Utah,24,      Less: Receipts from sales of goods and services by nonprofit institutions,7291.5,7588.1,8342.3,8470.3,8828.3,9752.2,9196.8
50000,Vermont,1,Personal consumption expenditures,27285,27664.4,28080,28741.5,30019.7,30756.3,29544.8
50000,Vermont,2,  Goods,8681,8603.8,8578.1,8780.2,9182.3,9290.3,9511.8
50000,Vermont,3,    Durable goods,2662.3,2750.7,2789.4,2850.6,2957.4,2982.3,3072.3
50000,Vermont,4,      Motor vehicles and parts,1100.3,1174.2,1178.8,1238.9,1286.7,1273.2,1274.4
50000,Vermont,5,      Furnishings and durable household equipment,581.2,599.5,626.9,642.8,680.6,696,743.5
50000,Vermont,6,      Recreational goods and vehicles,683.2,669.3,677.8,669,687.6,708.2,768.7
50000,Vermont,7,      Other durable goods,297.6,307.8,305.9,299.9,302.5,304.9,285.8
50000,Vermont,8,    Nondurable goods,6018.7,5853.1,5788.7,5929.6,6224.9,6308,6439.5
50000,Vermont,9,      Food and beverages purchased for off-premises consumption,2322.8,2347.5,2331.4,2360.4,2469.5,2518.3,2755.2
50000,Vermont,10,      Clothing and footwear,548.9,554.3,556.8,554.6,561.6,564,505.6
50000,Vermont,11,      Gasoline and other energy goods,1052.5,789.6,693.4,762.4,868.4,810.9,610.9
50000,Vermont,12,      Other nondurable goods,2094.5,2161.8,2207.1,2252.2,2325.4,2414.8,2567.8
50000,Vermont,13,  Services,18604,19060.6,19501.9,19961.3,20837.4,21466,20033
50000,Vermont,14,    Household consumption expenditures (for services),16977.1,17401.1,17753,18161.2,18961.1,19578.1,18012.7
50000,Vermont,15,      Housing and utilities,5035.4,5119.5,5168,5197.5,5480.4,5650.8,5863.8
50000,Vermont,16,      Health care,4786.4,4891.9,5066.1,5139.4,5334.1,5592.9,5292.2
50000,Vermont,17,      Transportation services,745.2,762.5,802.3,805.8,881,911.6,676.2
50000,Vermont,18,      Recreation services,892.2,939.1,1005.1,1072.8,1120.1,1158.1,757
50000,Vermont,19,      Food services and accommodations,1778,1862.6,1896.8,1973.6,2035.4,2091.8,1461.4
50000,Vermont,20,      Financial services and insurance,1672.7,1765.3,1741.5,1800.5,1832.8,1814.7,1809.8
50000,Vermont,21,      Other services,2067.1,2060.1,2073.2,2171.6,2277.2,2358.3,2152.3
50000,Vermont,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1626.9,1659.5,1748.9,1800.2,1876.3,1887.9,2020.3
50000,Vermont,23,      Gross output of nonprofit institutions,3693.8,3797.5,3972,4033.1,4219.1,4340.9,4339.5
50000,Vermont,24,      Less: Receipts from sales of goods and services by nonprofit institutions,2066.9,2138,2223.1,2232.9,2342.8,2453,2319.2
51000,Virginia,1,Personal consumption expenditures,323352.6,330496.5,340009.9,350949.3,366752.5,377555.9,367302.7
51000,Virginia,2,  Goods,105763.6,106448.6,107666.2,111810.1,116363.4,119669.4,125269
51000,Virginia,3,    Durable goods,34321.3,35712.2,36396.9,37337.3,39185.3,40556.6,43790.2
51000,Virginia,4,      Motor vehicles and parts,12099.2,12813.5,13138.5,13316,13702,13569.7,14106.7
51000,Virginia,5,      Furnishings and durable household equipment,7792.3,8267.9,8509.8,8831.1,9328.1,9587.4,10771.3
51000,Virginia,6,      Recreational goods and vehicles,8778.1,8805.7,8911.8,9329.6,10119,11203.6,12871.7
51000,Virginia,7,      Other durable goods,5651.7,5825.1,5836.9,5860.6,6036.2,6195.9,6040.5
51000,Virginia,8,    Nondurable goods,71442.3,70736.4,71269.3,74472.8,77178.1,79112.7,81478.8
51000,Virginia,9,      Food and beverages purchased for off-premises consumption,23587.9,24152.8,24907.4,26093,26617.4,27335.2,30395.8
51000,Virginia,10,      Clothing and footwear,9743.6,9884.2,9995.1,9915.6,10119,10218.5,9491.1
51000,Virginia,11,      Gasoline and other energy goods,11574.4,8712.7,7601.8,8560.5,9581.2,9186.6,6751.1
51000,Virginia,12,      Other nondurable goods,26536.3,27986.7,28765,29903.7,30860.5,32372.4,34840.7
51000,Virginia,13,  Services,217589.1,224047.8,232343.7,239139.2,250389,257886.6,242033.7
51000,Virginia,14,    Household consumption expenditures (for services),210499.1,217567.2,225050.2,231993.3,242294.9,250472.8,231421.5
51000,Virginia,15,      Housing and utilities,63224.1,63941.9,65068.9,66495.1,69377.7,71292.4,73320.1
51000,Virginia,16,      Health care,46759,49598.4,52276,53972.2,56053.9,59013.1,54641
51000,Virginia,17,      Transportation services,9564.9,10010,10531.4,10906,11353.7,11985.5,8796.1
51000,Virginia,18,      Recreation services,17278.8,17507.5,18115.9,18343.8,19259.5,19633.7,14072
51000,Virginia,19,      Food services and accommodations,21300,22478.1,23242,23963.8,24804,25654.9,20477.2
51000,Virginia,20,      Financial services and insurance,22048.3,22773.4,23342.2,25031.6,26753.8,26793.3,27154
51000,Virginia,21,      Other services,30323.9,31258,32473.7,33280.8,34692.2,36100,32961.2
51000,Virginia,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),7090,6480.6,7293.4,7145.9,8094.2,7413.8,10612.2
51000,Virginia,23,      Gross output of nonprofit institutions,32600.4,33429.3,35627.3,36509.8,38456.8,39442.9,39860
51000,Virginia,24,      Less: Receipts from sales of goods and services by nonprofit institutions,25510.4,26948.7,28333.9,29363.9,30362.6,32029.1,29247.8
53000,Washington,1,Personal consumption expenditures,278807.3,291410.7,306826.3,325809.6,347410.9,363099.6,354219.1
53000,Washington,2,  Goods,85281.1,86158.6,89111,94524.1,100547.5,103963.6,110880.9
53000,Washington,3,    Durable goods,29079.4,30341,32789.2,34990,37562.4,38990,42348.9
53000,Washington,4,      Motor vehicles and parts,9473.5,10147.6,10669,11307.8,11692.1,11485.9,11677.8
53000,Washington,5,      Furnishings and durable household equipment,6329.2,6760.8,7292.3,7798.7,8467,8758.5,9445
53000,Washington,6,      Recreational goods and vehicles,9309.6,9398.1,10647.3,11564,12841,14069.5,16682.5
53000,Washington,7,      Other durable goods,3967.1,4034.6,4180.6,4319.5,4562.3,4676.1,4543.6
53000,Washington,8,    Nondurable goods,56201.7,55817.6,56321.8,59534.2,62985,64973.5,68531.9
53000,Washington,9,      Food and beverages purchased for off-premises consumption,22668.9,23042.8,23279.5,24012.6,24934.6,25748,29515.9
53000,Washington,10,      Clothing and footwear,7524.9,7528.3,7663,8065.2,8608.7,8861.8,8217.4
53000,Washington,11,      Gasoline and other energy goods,7420.5,5788.1,5173.8,6124.1,7005.3,6718.7,5096.6
53000,Washington,12,      Other nondurable goods,18587.3,19458.4,20205.5,21332.3,22436.5,23645.1,25702.1
53000,Washington,13,  Services,193526.2,205252.1,217715.3,231285.4,246863.5,259136.1,243338.2
53000,Washington,14,    Household consumption expenditures (for services),183649.6,194458.8,206056.9,218856.8,233704.8,245717.9,228329.3
53000,Washington,15,      Housing and utilities,51804.9,53572.2,57471.6,61799.4,65956,68858.5,72976.3
53000,Washington,16,      Health care,45887.1,49430.9,52225.4,54636.2,58016,62000.9,56996
53000,Washington,17,      Transportation services,11457.6,12142.2,13252.5,14318.6,15686.1,16551.2,10805
53000,Washington,18,      Recreation services,13805.5,14671,15561.7,16223.3,17202.9,17767.9,13783.2
53000,Washington,19,      Food services and accommodations,16842.3,18386.4,19581.3,21678.7,23182.7,24411.5,18046.4
53000,Washington,20,      Financial services and insurance,20266.5,21797.8,22213.8,23386.6,24708.2,25114.6,26071.2
53000,Washington,21,      Other services,23585.7,24458.3,25750.7,26814,28952.8,31013.4,29651.2
53000,Washington,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),9876.6,10793.3,11658.3,12428.6,13158.7,13418.2,15008.9
53000,Washington,23,      Gross output of nonprofit institutions,30072.2,32614.9,34846.1,36872.4,39263.3,41503.5,40890.2
53000,Washington,24,      Less: Receipts from sales of goods and services by nonprofit institutions,20195.7,21821.5,23187.8,24443.8,26104.6,28085.3,25881.4
54000,West Virginia,1,Personal consumption expenditures,59563,60923,62330.9,63859,66584.5,68109.6,66404.2
54000,West Virginia,2,  Goods,20188.9,20080.4,20102.3,20363.7,20979.6,21122.1,21629.8
54000,West Virginia,3,    Durable goods,5656.7,5856.7,5837.9,5812.9,6105.5,6160.4,6572.4
54000,West Virginia,4,      Motor vehicles and parts,2631.6,2761.7,2724.8,2731.6,2914,2914.5,3055.7
54000,West Virginia,5,      Furnishings and durable household equipment,1278.2,1329.1,1363,1379.2,1440.5,1457.7,1597.3
54000,West Virginia,6,      Recreational goods and vehicles,1074.7,1069.1,1066.3,1039.5,1074.1,1104.3,1262.8
54000,West Virginia,7,      Other durable goods,672.3,696.8,683.8,662.6,676.9,683.9,656.5
54000,West Virginia,8,    Nondurable goods,14532.1,14223.7,14264.3,14550.8,14874.1,14961.7,15057.5
54000,West Virginia,9,      Food and beverages purchased for off-premises consumption,4990.7,5016.5,5158,5235.8,5256.3,5391,5929.1
54000,West Virginia,10,      Clothing and footwear,1494.3,1509,1505.3,1477.5,1486.2,1469.6,1404.5
54000,West Virginia,11,      Gasoline and other energy goods,2755.1,2149.6,1903.4,2019.1,2217.6,2059,1423.3
54000,West Virginia,12,      Other nondurable goods,5292.1,5548.6,5697.5,5818.4,5914.1,6042,6300.6
54000,West Virginia,13,  Services,39374.1,40842.6,42228.6,43495.4,45604.9,46987.5,44774.4
54000,West Virginia,14,    Household consumption expenditures (for services),36575.7,37964.6,39194.5,40296.7,42259.3,43573.1,40990.1
54000,West Virginia,15,      Housing and utilities,9778,9915.4,10258,10400.3,10925.1,11021.1,11101.8
54000,West Virginia,16,      Health care,12640.3,13453.9,14132,14646,15363.9,16222.7,15436.9
54000,West Virginia,17,      Transportation services,1033.2,1041.8,1054.2,1079.3,1153.3,1214.6,1011.3
54000,West Virginia,18,      Recreation services,1522.7,1556.6,1584.8,1610.4,1671,1704.6,1239.4
54000,West Virginia,19,      Food services and accommodations,3722.7,3879.4,3889.9,3905,4000.9,4093.9,3348.9
54000,West Virginia,20,      Financial services and insurance,3688,3876,4007.7,4317.6,4657,4622.5,4565
54000,West Virginia,21,      Other services,4190.8,4241.6,4267.8,4338.1,4488.2,4693.6,4286.7
54000,West Virginia,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2798.4,2878,3034.2,3198.7,3345.6,3414.4,3784.3
54000,West Virginia,23,      Gross output of nonprofit institutions,6596,6882.9,7214.5,7550.7,7926,8274.4,8405.4
54000,West Virginia,24,      Less: Receipts from sales of goods and services by nonprofit institutions,3797.6,4004.8,4180.4,4352.1,4580.4,4860,4621.2
55000,Wisconsin,1,Personal consumption expenditures,206512.4,211770.9,218339.8,226696.8,238008.1,244555.1,238923
55000,Wisconsin,2,  Goods,68960.3,69264.7,70629.4,73392.3,77112.5,78398.4,81143.3
55000,Wisconsin,3,    Durable goods,22354.1,23518.1,24533.3,25553.9,26940.7,27366.4,29872.1
55000,Wisconsin,4,      Motor vehicles and parts,8391.1,9006.9,9316.3,9836,10246.7,10258.4,11038.7
55000,Wisconsin,5,      Furnishings and durable household equipment,4809.4,5169.4,5461.8,5611.5,6019.4,6135.9,6685
55000,Wisconsin,6,      Recreational goods and vehicles,6286.9,6476.4,6880.1,7227.9,7725.7,8030.8,9330.5
55000,Wisconsin,7,      Other durable goods,2866.6,2865.4,2875.1,2878.4,2949,2941.2,2817.9
55000,Wisconsin,8,    Nondurable goods,46606.2,45746.5,46096,47838.5,50171.8,51032.1,51271.2
55000,Wisconsin,9,      Food and beverages purchased for off-premises consumption,15608.5,15735.9,15996.6,16556.4,17007.7,17291.7,18785.5
55000,Wisconsin,10,      Clothing and footwear,5458.4,5487,5675.6,5752.2,5890.8,5771.9,5410.3
55000,Wisconsin,11,      Gasoline and other energy goods,8680.2,6859.6,6181.6,6899.7,8010.5,7812,5810.7
55000,Wisconsin,12,      Other nondurable goods,16859.2,17664,18242.3,18630.2,19262.8,20156.5,21264.7
55000,Wisconsin,13,  Services,137552.2,142506.2,147710.4,153304.4,160895.6,166156.7,157779.8
55000,Wisconsin,14,    Household consumption expenditures (for services),128128.6,132941.6,137505.8,142667.3,149720.6,154887.1,145328.4
55000,Wisconsin,15,      Housing and utilities,36379.1,36716.5,37734.6,38918.7,40397,41262.7,42324.2
55000,Wisconsin,16,      Health care,39372,41404.1,43031.2,43881.7,46029.7,47900.7,44608.7
55000,Wisconsin,17,      Transportation services,5126.3,5302.6,5572.9,5844.5,6126.7,6423.8,5157.2
55000,Wisconsin,18,      Recreation services,6206.4,6594.9,6977.5,7412.6,7767.3,7950.5,5703.1
55000,Wisconsin,19,      Food services and accommodations,11968.8,12745.2,13204,13796.4,14294.1,14759.9,12066.8
55000,Wisconsin,20,      Financial services and insurance,14900.2,15572.8,15949.2,17104,18498.1,18857.6,19467.5
55000,Wisconsin,21,      Other services,14175.7,14605.6,15036.3,15709.4,16607.7,17731.9,16000.8
55000,Wisconsin,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),9423.6,9564.6,10204.7,10637.1,11175,11269.5,12451.4
55000,Wisconsin,23,      Gross output of nonprofit institutions,26316.4,27395.2,28747.1,29475.7,30973.2,32054,31688.9
55000,Wisconsin,24,      Less: Receipts from sales of goods and services by nonprofit institutions,16892.8,17830.6,18542.4,18838.5,19798.2,20784.5,19237.5
56000,Wyoming,1,Personal consumption expenditures,22553.5,23022.7,23082.9,23564.2,24351.9,24839,24466.9
56000,Wyoming,2,  Goods,7512.5,7457,7271.9,7383.8,7666.9,7834.6,8134.6
56000,Wyoming,3,    Durable goods,2496.8,2541.6,2453.4,2465.6,2549.1,2590.1,2785.4
56000,Wyoming,4,      Motor vehicles and parts,1190.6,1217.5,1178.9,1218.8,1236.2,1231.3,1330.9
56000,Wyoming,5,      Furnishings and durable household equipment,503.2,528.4,532.5,533.9,571.3,597.2,667.7
56000,Wyoming,6,      Recreational goods and vehicles,504.3,493.1,454.5,430.6,451.9,467.2,507.5
56000,Wyoming,7,      Other durable goods,298.7,302.7,287.5,282.2,289.8,294.4,279.2
56000,Wyoming,8,    Nondurable goods,5015.7,4915.4,4818.5,4918.2,5117.8,5244.5,5349.2
56000,Wyoming,9,      Food and beverages purchased for off-premises consumption,1816.3,1858.9,1884.2,1931,1977.3,2042.4,2261.3
56000,Wyoming,10,      Clothing and footwear,750.9,761.3,756.9,751.2,776.7,787.5,776.1
56000,Wyoming,11,      Gasoline and other energy goods,989.9,749.7,624.5,680.6,781.5,777.6,551.3
56000,Wyoming,12,      Other nondurable goods,1458.6,1545.5,1552.9,1555.4,1582.3,1637,1760.5
56000,Wyoming,13,  Services,15041.1,15565.7,15810.9,16180.4,16685,17004.5,16332.3
56000,Wyoming,14,    Household consumption expenditures (for services),14572.2,15026.2,15227.9,15575.2,16082.8,16418.4,15596.6
56000,Wyoming,15,      Housing and utilities,3937.6,3998.8,4076.7,4251.9,4398.9,4516.1,4548.8
56000,Wyoming,16,      Health care,3585.9,3775.8,3823.4,3925.2,4136.5,4288.9,4014.4
56000,Wyoming,17,      Transportation services,712.4,721.5,756.7,760.2,802,822.9,701.2
56000,Wyoming,18,      Recreation services,703.5,743.1,780.6,822.6,865.5,887.8,697.6
56000,Wyoming,19,      Food services and accommodations,1460.5,1517.1,1538.7,1556,1649.2,1718.6,1405.8
56000,Wyoming,20,      Financial services and insurance,2787.9,2896.8,2852,2828.6,2812.7,2685.8,2755.3
56000,Wyoming,21,      Other services,1384.4,1373.1,1399.8,1430.6,1417.9,1498.2,1473.5
56000,Wyoming,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),468.9,539.5,583,605.2,602.2,586.1,735.7
56000,Wyoming,23,      Gross output of nonprofit institutions,2087.7,2276.2,2353.1,2437.1,2800.9,2865.1,2868.9
56000,Wyoming,24,      Less: Receipts from sales of goods and services by nonprofit institutions,1618.8,1736.7,1770.2,1831.9,2198.7,2279,2133.1
91000,New England,1,Personal consumption expenditures,657360.9,677452.8,697232.8,722771.2,751853.5,775014.9,744662.9
91000,New England,2,  Goods,198065.9,200228.9,203551.9,211639.2,218821.8,224314.5,229031.4
91000,New England,3,    Durable goods,63926.4,66053.5,67412.3,69157.9,71913,73656.1,76665.2
91000,New England,4,      Motor vehicles and parts,21499.1,22876.6,22880.6,23493.1,24264.5,23829.9,24174.9
91000,New England,5,      Furnishings and durable household equipment,14621.2,15247.3,16007.4,16515.1,17454.3,18270.5,19296.8
91000,New England,6,      Recreational goods and vehicles,17563.8,17297.6,17747.7,18236.1,19103.8,20293.3,22578.6
91000,New England,7,      Other durable goods,10242.3,10632,10776.5,10913.6,11090.4,11262.5,10614.9
91000,New England,8,    Nondurable goods,134139.5,134175.4,136139.6,142481.3,146908.8,150658.3,152366.2
91000,New England,9,      Food and beverages purchased for off-premises consumption,48613.4,49463.4,50488.5,52562.1,53527.5,54895.6,60294.9
91000,New England,10,      Clothing and footwear,18154.9,18399,18680.7,18506.2,18742,18925.4,16420.3
91000,New England,11,      Gasoline and other energy goods,17252.8,13373,11844.6,13410.8,14947.9,14252.2,10390.4
91000,New England,12,      Other nondurable goods,50118.4,52940,55125.8,58002.2,59691.5,62585.1,65260.7
91000,New England,13,  Services,459295,477223.9,493680.8,511132,533031.7,550700.5,515631.5
91000,New England,14,    Household consumption expenditures (for services),431733.3,448806,463370.6,478987.9,499806.7,517621.9,478474.6
91000,New England,15,      Housing and utilities,113503.5,116128.4,119116.3,122774.2,128816.3,133743.3,138708.9
91000,New England,16,      Health care,112864.4,117768.9,122177.5,124210.4,126928.2,131968,123170.7
91000,New England,17,      Transportation services,24050.4,24979.8,26239.2,27421.1,29279,30468.2,20371.6
