SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,,
(number of jobs) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,sector
4000,Arizona,517,"          Electrical equipment, appliance, and component manufacturing",3012,3157,3586,3162,10
4000,Arizona,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",7845,6768,6060,5712,11
4000,Arizona,519,          Other transportation equipment manufacturing,27674,29064,30922,31444,11
4000,Arizona,521,          Furniture and related product manufacturing,9508,9979,9754,9321,12
4000,Arizona,522,          Miscellaneous manufacturing,10906,10456,10458,10223,12
4000,Arizona,530,        Nondurable goods manufacturing,45254,45764,44635,40716,
4000,Arizona,531,          Food manufacturing,9301,9648,9218,8681,1
4000,Arizona,532,          Beverage and tobacco product manufacturing,3236,3814,3779,3775,1
4000,Arizona,533,          Textile mills,719,775,748,832,2
4000,Arizona,534,          Textile product mills,1464,1465,1445,1296,2
4000,Arizona,535,          Apparel manufacturing,1741,1593,1553,1148,2
4000,Arizona,536,          Leather and allied product manufacturing,489,516,503,418,2
4000,Arizona,537,          Paper manufacturing,2825,3108,3170,2743,3
4000,Arizona,538,          Printing and related support activities,10344,10325,10181,9144,3
4000,Arizona,539,          Petroleum and coal products manufacturing,212,215,248,198,4
4000,Arizona,541,          Chemical manufacturing,6468,5866,5718,4785,5
4000,Arizona,542,          Plastics and rubber products manufacturing,8455,8439,8072,7696,6
4000,Arizona,600,      Wholesale trade,98535,101023,104582,105069,13
4000,Arizona,700,      Retail trade,311048,314081,325921,324534,13
4000,Arizona,701,        Motor vehicle and parts dealers,42810,42873,44569,45667,
4000,Arizona,702,        Furniture and home furnishings stores,11948,12278,13172,12408,
4000,Arizona,703,        Electronics and appliance stores,10123,10808,11574,11083,
4000,Arizona,704,        Building material and garden equipment and supplies dealers,16821,18107,19219,19808,
4000,Arizona,705,        Food and beverage stores,51239,52384,52028,50898,
4000,Arizona,706,        Health and personal care stores,16139,16306,17238,17806,
4000,Arizona,707,        Gasoline stations,18230,18709,18580,18600,
4000,Arizona,708,        Clothing and clothing accessories stores,19482,19536,19881,20352,
4000,Arizona,709,"        Sporting goods, hobby, musical instrument, and book stores",14906,14788,14820,14371,
4000,Arizona,711,        General merchandise stores,42291,44243,48573,50145,
4000,Arizona,712,        Miscellaneous store retailers,30368,30825,31375,33166,
4000,Arizona,713,        Nonstore retailers,36691,33224,34892,30230,
4000,Arizona,800,      Transportation and warehousing,76930,78977,80433,81317,13
4000,Arizona,801,        Air transportation,17247,18201,16270,15658,
4000,Arizona,802,        Rail transportation,2575,2606,2499,2481,
4000,Arizona,803,        Water transportation,(T),(T),(T),(D),
4000,Arizona,804,        Truck transportation,22667,22908,24094,24168,
4000,Arizona,805,        Transit and ground passenger transportation,7463,7648,7456,7712,
4000,Arizona,806,        Pipeline transportation,246,248,249,282,
4000,Arizona,807,        Scenic and sightseeing transportation,(T),669,784,809,
4000,Arizona,808,        Support activities for transportation,8211,8482,9128,9216,
4000,Arizona,809,        Couriers and messengers,12888,12752,13776,(D),
4000,Arizona,811,        Warehousing and storage,4936,5414,6123,6625,
4000,Arizona,900,      Information,52006,55575,61447,62101,13
4000,Arizona,901,        Publishing industries (except Internet),15109,15370,16063,15383,
4000,Arizona,902,        Motion picture and sound recording industries,4866,4872,4275,4437,
4000,Arizona,903,        Broadcasting (except Internet),5501,5309,5197,5246,
4000,Arizona,904,        Internet publishing and broadcasting 3/,(T),(T),313,309,
4000,Arizona,905,        Telecommunications,18593,20374,23453,24722,
4000,Arizona,906,"        Data processing, hosting, and related services",7190,8826,11467,11296,
4000,Arizona,907,        Other information services 3/,599,650,679,708,
4000,Arizona,1000,      Finance and insurance,145211,146263,150697,152092,13
4000,Arizona,1001,        Monetary Authorities-central bank,0,0,0,(D),
4000,Arizona,1002,        Credit intermediation and related activities,64426,65837,65471,66603,
4000,Arizona,1003,"        Securities, commodity contracts, and other financial investments and related activities",33068,33038,37418,35444,
4000,Arizona,1004,        Insurance carriers and related activities,42625,42260,42017,44160,
4000,Arizona,1005,"        Funds, trusts, and other financial vehicles",5092,5128,5791,(D),
4000,Arizona,1100,      Real estate and rental and leasing,116429,112121,124104,124961,13
4000,Arizona,1101,        Real estate,98271,93642,104834,105083,
4000,Arizona,1102,        Rental and leasing services,16644,17043,17751,18021,
4000,Arizona,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),1514,1436,1519,1857,
4000,Arizona,1200,"      Professional, scientific, and technical services",143204,151735,160769,166383,13
4000,Arizona,1300,      Management of companies and enterprises,18847,20309,21850,22768,13
4000,Arizona,1400,      Administrative and support and waste management and remediation services,201752,224294,240084,234378,13
4000,Arizona,1401,        Administrative and support services,197991,220353,236027,230386,
4000,Arizona,1402,        Waste management and remediation services,3761,3941,4057,3992,
4000,Arizona,1500,      Educational services,25278,26684,28969,32141,13
4000,Arizona,1600,      Health care and social assistance,211013,219453,223094,228413,13
4000,Arizona,1601,        Ambulatory health care services,84368,87910,91834,94987,
4000,Arizona,1602,        Hospitals,60043,60555,57007,56342,
4000,Arizona,1603,        Nursing and residential care facilities,31279,32074,33187,34231,
4000,Arizona,1604,        Social assistance,35323,38914,41066,42853,
4000,Arizona,1700,"      Arts, entertainment, and recreation",47298,51308,54815,54023,13
4000,Arizona,1701,"        Performing arts, spectator sports, and related industries",23555,25683,27592,26638,
4000,Arizona,1702,"        Museums, historical sites, and similar institutions",1556,1622,1698,1814,
4000,Arizona,1703,"        Amusement, gambling, and recreation industries",22187,24003,25525,25571,
4000,Arizona,1800,      Accommodation and food services,198820,204156,209478,213251,13
4000,Arizona,1801,        Accommodation,48170,48169,49006,47807,
4000,Arizona,1802,        Food services and drinking places,150650,155987,160472,165444,
4000,Arizona,1900,      Other services (except government and government enterprises),131118,137747,139970,140392,13
4000,Arizona,1901,        Repair and maintenance,39348,41532,42466,42919,
4000,Arizona,1902,        Personal and laundry services,41396,43955,44258,43482,
4000,Arizona,1903,"        Religious, grantmaking, civic, professional, and similar organizations",31697,33262,33944,34752,
4000,Arizona,1904,        Private households,18677,18998,19302,19239,
4000,Arizona,2000,    Government and government enterprises,364284,373345,388749,397182,
4000,Arizona,2001,      Federal civilian,44175,46159,48152,47034,
4000,Arizona,2002,      Military,32574,32190,33096,33032,
4000,Arizona,2010,      State and local,287535,294996,307501,317116,
4000,Arizona,2011,        State government,77868,79249,81026,80466,
4000,Arizona,2012,        Local government,209667,215747,226475,236650,
5000,Arkansas,,Employment by place of work,,,,,
5000,Arkansas,10,Total employment (number of jobs),1445536,1460374,1482449,1482587,
5000,Arkansas,,By type,,,,,
5000,Arkansas,20,  Wage and salary employment,1175697,1194966,1210817,1207983,
5000,Arkansas,40,  Proprietors employment,269839,265408,271632,274604,
5000,Arkansas,50,    Farm proprietors employment,50982,49793,49482,49368,
5000,Arkansas,60,    Nonfarm proprietors employment 2/,218857,215615,222150,225236,
5000,Arkansas,,By industry,,,,,
5000,Arkansas,70,  Farm employment,65270,64189,63839,62818,14
5000,Arkansas,80,  Nonfarm employment,1380266,1396185,1418610,1419769,
5000,Arkansas,90,    Private nonfarm employment,1179052,1192573,1212302,1210393,
5000,Arkansas,100,"      Forestry, fishing, and related activities",17495,16910,15960,15147,14
5000,Arkansas,101,        Forestry and logging,7248,7266,6662,6087,
5000,Arkansas,102,"        Fishing, hunting and trapping",(T),(T),(T),765,
5000,Arkansas,103,        Support activities for agriculture and forestry,9201,8706,8405,8295,
5000,Arkansas,200,"      Mining, quarrying, and oil and gas extraction",6843,6496,6242,7051,4
5000,Arkansas,201,        Oil and gas extraction,3231,3106,2873,3202,
5000,Arkansas,202,        Mining (except oil and gas),2338,2321,2206,2348,
5000,Arkansas,203,        Support activities for mining,1274,1069,1163,1501,
5000,Arkansas,300,      Utilities,7158,7048,6959,6996,
5000,Arkansas,400,      Construction,84941,86516,89025,91105,13
5000,Arkansas,401,        Construction of buildings,18997,20004,21090,20473,
5000,Arkansas,402,        Heavy and civil engineering construction,10871,11496,12581,14534,
5000,Arkansas,403,        Specialty trade contractors,55073,55016,55354,56098,
5000,Arkansas,500,      Manufacturing,243383,241210,240220,231336,
5000,Arkansas,510,        Durable goods manufacturing,135011,133841,134397,127221,
5000,Arkansas,511,          Wood product manufacturing,16796,16890,16780,15869,3
5000,Arkansas,512,          Nonmetallic mineral product manufacturing,5395,5316,5189,5138,7
5000,Arkansas,513,          Primary metal manufacturing,8939,8863,9054,9104,8
5000,Arkansas,514,          Fabricated metal product manufacturing,21820,21693,21758,20330,8
5000,Arkansas,515,          Machinery manufacturing,18439,18090,18270,17531,9
5000,Arkansas,516,          Computer and electronic product manufacturing,6876,7009,7126,7440,10
5000,Arkansas,517,"          Electrical equipment, appliance, and component manufacturing",15531,15091,14945,14290,10
5000,Arkansas,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",13204,12456,12544,11013,11
5000,Arkansas,519,          Other transportation equipment manufacturing,6368,6851,7394,7280,11
5000,Arkansas,521,          Furniture and related product manufacturing,12932,12664,12195,10804,12
5000,Arkansas,522,          Miscellaneous manufacturing,8711,8918,9142,8422,12
5000,Arkansas,530,        Nondurable goods manufacturing,108372,107369,105823,104115,
5000,Arkansas,531,          Food manufacturing,53031,53489,52406,53037,1
5000,Arkansas,532,          Beverage and tobacco product manufacturing,1174,1175,1186,1205,1
5000,Arkansas,533,          Textile mills,479,445,436,443,2
5000,Arkansas,534,          Textile product mills,1961,1908,1909,1832,2
5000,Arkansas,535,          Apparel manufacturing,7381,6014,5456,4831,2
5000,Arkansas,536,          Leather and allied product manufacturing,2559,2492,2232,2227,2
5000,Arkansas,537,          Paper manufacturing,14437,14427,14468,13755,3
5000,Arkansas,538,          Printing and related support activities,5738,5732,5641,5231,3
5000,Arkansas,539,          Petroleum and coal products manufacturing,956,919,885,847,4
5000,Arkansas,541,          Chemical manufacturing,6531,6413,6171,6125,5
5000,Arkansas,542,          Plastics and rubber products manufacturing,14125,14355,15033,14582,6
5000,Arkansas,600,      Wholesale trade,49082,49261,50116,49964,13
5000,Arkansas,700,      Retail trade,162802,162246,164132,162522,13
5000,Arkansas,701,        Motor vehicle and parts dealers,20173,20048,20285,20647,
5000,Arkansas,702,        Furniture and home furnishings stores,4744,4790,4868,4764,
5000,Arkansas,703,        Electronics and appliance stores,3449,3567,3680,3697,
5000,Arkansas,704,        Building material and garden equipment and supplies dealers,9410,9436,9353,9088,
5000,Arkansas,705,        Food and beverage stores,24309,24502,24263,23155,
5000,Arkansas,706,        Health and personal care stores,7185,6958,6981,7085,
5000,Arkansas,707,        Gasoline stations,16296,16473,16272,15523,
5000,Arkansas,708,        Clothing and clothing accessories stores,10048,10045,10065,9873,
5000,Arkansas,709,"        Sporting goods, hobby, musical instrument, and book stores",6292,6060,6144,5959,
5000,Arkansas,711,        General merchandise stores,31493,32867,34138,35176,
