GeoFips,GeoName,LineCode,Description,Jobs
8000,Colorado,100,"      Agricultural services, forestry, and fishing",35821
8000,Colorado,110,        Agricultural services,34368
8000,Colorado,120,        Forestry and fishing,1453
8000,Colorado,121,          Forestry,649
8000,Colorado,122,          Fishing,804
8000,Colorado,200,      Mining,22150
8000,Colorado,210,        Metal mining,1981
8000,Colorado,220,        Coal mining,2083
8000,Colorado,230,        Oil and gas extraction,15793
8000,Colorado,240,"        Nonmetallic minerals, except fuels",2293
8000,Colorado,300,      Construction,222207
8000,Colorado,310,        General building contractors,44210
8000,Colorado,320,        Heavy construction contractors,20693
8000,Colorado,330,        Special trade contractors,157304
8000,Colorado,400,      Manufacturing,216284
8000,Colorado,410,        Durable goods manufacturing,137593
8000,Colorado,413,          Lumber and wood products,7207
8000,Colorado,417,          Furniture and fixtures,7047
8000,Colorado,420,"          Stone, clay, and glass products",12053
8000,Colorado,423,          Primary metal industries,2403
8000,Colorado,426,          Fabricated metal products,14943
8000,Colorado,429,          Industrial machinery and equipment,31630
8000,Colorado,432,          Electronic and other electric equipment,22476
8000,Colorado,435,          Motor vehicles and equipment,2972
8000,Colorado,438,          Other transportation equipment,8920
8000,Colorado,441,          Instruments and related products,21322
8000,Colorado,444,          Miscellaneous manufacturing industries,6620
8000,Colorado,447,          Ordnance 3/,(NA)
8000,Colorado,450,        Nondurable goods manufacturing,78691
8000,Colorado,453,          Food and kindred products,25745
8000,Colorado,456,          Tobacco products,0
8000,Colorado,459,          Textile mill products,463
8000,Colorado,462,          Apparel and other textile products,4170
8000,Colorado,465,          Paper and allied products,3337
8000,Colorado,468,          Printing and publishing,30824
8000,Colorado,471,          Chemicals and allied products,5409
8000,Colorado,474,          Petroleum and coal products,701
8000,Colorado,477,          Rubber and miscellaneous plastics products,6972
8000,Colorado,480,          Leather and leather products,1070
8000,Colorado,500,      Transportation and public utilities,161740
8000,Colorado,510,        Railroad transportation,(D)
8000,Colorado,520,        Trucking and warehousing,35236
8000,Colorado,530,        Water transportation,176
8000,Colorado,540,        Other transportation,(D)
8000,Colorado,541,          Local and interurban passenger transit,7364
8000,Colorado,542,          Transportation by air,27758
8000,Colorado,543,"          Pipelines, except natural gas",(D)
8000,Colorado,544,          Transportation services,11102
8000,Colorado,560,        Communications,61899
8000,Colorado,570,"        Electric, gas, and sanitary services",14832
8000,Colorado,610,      Wholesale trade,120432
8000,Colorado,620,      Retail trade,486089
8000,Colorado,621,        Building materials and garden equipment,21561
8000,Colorado,622,        General merchandise stores,46679
8000,Colorado,623,        Food stores,53813
8000,Colorado,624,        Automotive dealers and service stations,45743
8000,Colorado,625,        Apparel and accessory stores,17629
8000,Colorado,626,        Home furniture and furnishings stores,23590
8000,Colorado,627,        Eating and drinking places,171047
8000,Colorado,628,        Miscellaneous retail,106027
8000,Colorado,700,"      Finance, insurance, and real estate",294651
8000,Colorado,710,        Depository and nondepository institutions,45999
8000,Colorado,730,"        Other finance, insurance, and real estate",248652
8000,Colorado,731,          Security and commodity brokers,18200
8000,Colorado,732,          Insurance carriers,29561
8000,Colorado,733,"          Insurance agents, brokers, and services",20958
8000,Colorado,734,          Real estate,116314
8000,Colorado,735,"          Combined real estate, insurance, etc. 4/",(NA)
8000,Colorado,736,          Holding and other investment offices,63619
8000,Colorado,800,      Services,928999
8000,Colorado,805,        Hotels and other lodging places,45322
8000,Colorado,810,        Personal services,50365
8000,Colorado,815,        Private households,17624
8000,Colorado,820,        Business services,257223
8000,Colorado,825,"        Automotive repair, services, and parking",31231
8000,Colorado,830,        Miscellaneous repair services,14004
8000,Colorado,835,        Amusement and recreation services,73176
8000,Colorado,840,        Motion pictures,10068
8000,Colorado,845,        Health services,152968
8000,Colorado,850,        Legal services,21506
8000,Colorado,855,        Educational services,40521
8000,Colorado,860,        Social services 5/,41660
8000,Colorado,865,"        Museums, botanical, zoological gardens",1652
8000,Colorado,870,        Membership organizations,39689
8000,Colorado,875,        Engineering and management services 6/,112979
8000,Colorado,880,        Miscellaneous services,19011
8000,Colorado,900,    Government and government enterprises,384625
8000,Colorado,910,      Federal civilian,54273
8000,Colorado,920,      Military,42385
8000,Colorado,930,      State and local,287967
8000,Colorado,931,        State government,83715
8000,Colorado,932,        Local government,204252
9000,Connecticut,,Employment by place of work,
9000,Connecticut,10,Total employment (number of jobs),2118177
9000,Connecticut,,By type,
9000,Connecticut,20,  Wage and salary employment,1756884
9000,Connecticut,40,  Proprietors employment,361293
9000,Connecticut,50,    Farm proprietors employment,3810
9000,Connecticut,60,    Nonfarm proprietors employment 2/,357483
9000,Connecticut,,By industry,
9000,Connecticut,70,  Farm employment,9801
9000,Connecticut,80,  Nonfarm employment,2108376
9000,Connecticut,90,    Private nonfarm employment,1849911
9000,Connecticut,100,"      Agricultural services, forestry, and fishing",20001
9000,Connecticut,110,        Agricultural services,18712
9000,Connecticut,120,        Forestry and fishing,1289
9000,Connecticut,121,          Forestry,787
9000,Connecticut,122,          Fishing,502
9000,Connecticut,200,      Mining,1937
9000,Connecticut,210,        Metal mining,19
9000,Connecticut,220,        Coal mining,5
9000,Connecticut,230,        Oil and gas extraction,(D)
9000,Connecticut,240,"        Nonmetallic minerals, except fuels",(D)
9000,Connecticut,300,      Construction,107958
9000,Connecticut,310,        General building contractors,19957
9000,Connecticut,320,        Heavy construction contractors,7184
9000,Connecticut,330,        Special trade contractors,80817
9000,Connecticut,400,      Manufacturing,270093
9000,Connecticut,410,        Durable goods manufacturing,188122
9000,Connecticut,413,          Lumber and wood products,3516
9000,Connecticut,417,          Furniture and fixtures,3522
9000,Connecticut,420,"          Stone, clay, and glass products",3142
9000,Connecticut,423,          Primary metal industries,9300
9000,Connecticut,426,          Fabricated metal products,34609
9000,Connecticut,429,          Industrial machinery and equipment,33476
9000,Connecticut,432,          Electronic and other electric equipment,27835
9000,Connecticut,435,          Motor vehicles and equipment,4339
9000,Connecticut,438,          Other transportation equipment,41381
9000,Connecticut,441,          Instruments and related products,19496
9000,Connecticut,444,          Miscellaneous manufacturing industries,7506
9000,Connecticut,447,          Ordnance 3/,(NA)
9000,Connecticut,450,        Nondurable goods manufacturing,81971
9000,Connecticut,453,          Food and kindred products,8143
9000,Connecticut,456,          Tobacco products,341
9000,Connecticut,459,          Textile mill products,2180
9000,Connecticut,462,          Apparel and other textile products,3359
9000,Connecticut,465,          Paper and allied products,7826
9000,Connecticut,468,          Printing and publishing,25430
9000,Connecticut,471,          Chemicals and allied products,22928
9000,Connecticut,474,          Petroleum and coal products,660
9000,Connecticut,477,          Rubber and miscellaneous plastics products,10309
9000,Connecticut,480,          Leather and leather products,795
9000,Connecticut,500,      Transportation and public utilities,87905
9000,Connecticut,510,        Railroad transportation,(D)
9000,Connecticut,520,        Trucking and warehousing,16315
9000,Connecticut,530,        Water transportation,2965
9000,Connecticut,540,        Other transportation,(D)
9000,Connecticut,541,          Local and interurban passenger transit,15518
9000,Connecticut,542,          Transportation by air,10226
9000,Connecticut,543,"          Pipelines, except natural gas",(D)
9000,Connecticut,544,          Transportation services,6992
9000,Connecticut,560,        Communications,21905
9000,Connecticut,570,"        Electric, gas, and sanitary services",13285
